Epoch,Train Loss,Val Loss,Dice Score,Time (s)
1,0.508147793177795,1.5382382067958866,0.23431751132011414,153.8757553100586
2,0.3254258923026413,1.1312533205589361,0.33618003129959106,49.50872230529785
3,0.26135012286571646,0.95799693649849,0.367794394493103,49.369147539138794
4,0.22592593220029425,0.8278767561490556,0.4428645074367523,49.49867033958435
5,0.19725244000495187,0.7338233474081597,0.5139594674110413,49.34584450721741
6,0.1713745733244499,0.6240645491443904,0.5847535133361816,49.48465919494629
7,0.15101733521775532,0.5517828904949458,0.6161018013954163,49.227925539016724
8,0.13608825328233448,0.5115016253121132,0.6273340582847595,49.604533433914185
9,0.12640044777819762,0.4687597540627539,0.6493662595748901,49.3000648021698
10,0.11854324966536563,0.442803117421876,0.660036027431488,49.43380045890808
11,0.11347219621828894,0.42709461368818197,0.6655206680297852,49.215925216674805
12,0.11009753003289459,0.43718801346500363,0.6487630605697632,49.09651446342468
13,0.10699468195482559,0.4230465528975546,0.659233570098877,49.17501091957092
14,0.10420052612222466,0.4077326025055573,0.6696320176124573,49.345988273620605
15,0.10279708734452135,0.4002397736880632,0.6755820512771606,49.279136657714844
16,0.10089013476675678,0.3942890457347431,0.6809444427490234,49.11969566345215
17,0.09887309687160574,0.384262272873811,0.6880552172660828,49.25465655326843
18,0.09754466894910976,0.3915986158942754,0.6782490015029907,49.47500038146973
19,0.09651576426513346,0.3735901354688459,0.6952749490737915,49.07921123504639
20,0.09533405016459849,0.36962537929020095,0.7000603079795837,49.25065851211548
21,0.09428990989916115,0.3795442362274744,0.6914382576942444,49.128199338912964
22,0.09350493275689278,0.364077446207536,0.7049108147621155,49.10521125793457
23,0.09340829339813397,0.3663686979397208,0.700936496257782,49.21894836425781
24,0.09198067704650018,0.3758653464306772,0.6896005868911743,49.28226280212402
25,0.09098908667758165,0.3679270183881827,0.6978368759155273,49.24315118789673
26,0.09185879337767014,0.36418097565131907,0.7017009258270264,49.25385403633118
27,0.09002355290871306,0.36014624111420285,0.7057703137397766,49.22973012924194
28,0.08941715170920131,0.36875564453348647,0.699931263923645,49.27635359764099
29,0.0887682627327004,0.3476163999433011,0.7161904573440552,49.151753664016724
30,0.08860770799771776,0.35906285390389703,0.7078897356987,49.33257174491882
31,0.08722739534732322,0.356862405496361,0.70597904920578,49.02081537246704
32,0.08767328197651877,0.34663306875566463,0.7171310782432556,49.255916118621826
33,0.08800676420308914,0.3518986049215351,0.7129782438278198,49.18696689605713
34,0.0862643517417605,0.34961380552401583,0.7134078145027161,49.29567337036133
35,0.08615389066700467,0.35178998653340127,0.7127455472946167,49.28386449813843
36,0.08518912589633948,0.342634262500611,0.7159587740898132,49.33697772026062
37,0.08489517746640465,0.3482963971595849,0.7150673866271973,49.29838228225708
38,0.0853811582410524,0.3415373067940231,0.7205367684364319,48.9976122379303
39,0.08429906807339238,0.36936956525376413,0.6918572783470154,49.16739010810852
40,0.08423644896199109,0.3456035170671159,0.7187535166740417,49.18177032470703
41,0.08323438220064748,0.3411697340486324,0.7206319570541382,49.222944259643555
42,0.08286052035432853,0.34996153440623157,0.7133010625839233,49.230937004089355
43,0.0837562849262928,0.33918910559299775,0.7244077920913696,49.05059099197388
44,0.08272449030603463,0.34291835814978167,0.7210364937782288,49.23121404647827
45,0.08248897980559956,0.3471776262848778,0.7148273587226868,49.28054451942444
46,0.08203596002219812,0.34363612664484344,0.7169247269630432,49.210570096969604
47,0.08255254746168086,0.3378236822586144,0.7251303791999817,49.24576139450073
48,0.08115009144832024,0.33708843034980573,0.7230201363563538,49.13069128990173
49,0.0809509044185487,0.3393383267442737,0.7225315570831299,49.0998911857605
50,0.08060656120934387,0.3499423430293007,0.7095611691474915,49.455344915390015
51,0.08049524776644916,0.33903489413514604,0.7224397659301758,49.323970079422
52,0.08030576784929386,0.3355743770314529,0.7259857654571533,49.370112657547
53,0.07984086240019664,0.335656300978323,0.7260721921920776,49.09601664543152
54,0.07934016540366788,0.33252269227420334,0.7247573137283325,49.0635666847229
55,0.07930700897272279,0.3318016027982256,0.7281106114387512,49.237653970718384
56,0.07867143224932165,0.3425347769418649,0.7155749797821045,49.10277962684631
57,0.07862457152264626,0.3437842400991811,0.7161044478416443,49.28701448440552
58,0.0791441189150948,0.34126770984282534,0.7200102210044861,49.15515613555908
59,0.0784747606666074,0.3312533160226535,0.7262917757034302,49.40126872062683
60,0.07776793409065295,0.34037560646512866,0.7197340130805969,49.19562840461731
61,0.07766522798805016,0.3305563610211938,0.7271844148635864,49.133254289627075
62,0.07735710771820645,0.33755861618350036,0.7215090990066528,49.261566400527954
63,0.07734517298138188,0.3273892935398406,0.730544924736023,49.236865520477295
64,0.07703769128776998,0.3338724140044862,0.7279074788093567,49.24353337287903
65,0.07718196633481697,0.3430763657114147,0.7164422869682312,49.317814111709595
66,0.07691365764421142,0.33727101427791395,0.7236743569374084,49.13797664642334
67,0.07648095795737483,0.342294508245139,0.7180942296981812,49.283403158187866
68,0.07592482962406318,0.33253081367079135,0.7246566414833069,49.28698539733887
69,0.07560202504210027,0.3302281902427167,0.7282917499542236,49.22224187850952
70,0.07649623672938041,0.33290544468744665,0.722088098526001,49.336004972457886
71,0.07541419150999824,0.328779393988373,0.7299342751502991,49.20974373817444
72,0.07536122158515772,0.3310172921788376,0.7283763289451599,49.34956884384155
73,0.07455406550929068,0.32938988744157605,0.728225588798523,49.052024602890015
