Epoch,Train Loss,Val Loss,Dice Score,Time (s)
1,1.7307646884918213,1.2465007209777832,0.3620966672897339,127.32652449607849
2,0.9167060049772262,0.7172741756439209,0.44862279295921326,126.31179714202881
3,0.6653183363080025,0.591408985376358,0.5364559888839722,126.98631286621094
4,0.5775646242797374,0.5214140493869781,0.5886834859848022,123.38873720169067
5,0.5084864006340504,0.4607439604997635,0.631539523601532,121.7477240562439
6,0.46707090027630327,0.44039544343948367,0.6459144353866577,122.67804288864136
7,0.4491755230277777,0.4510867853164673,0.6324437260627747,121.8297951221466
8,0.4340665910840035,0.4258318114280701,0.6573030948638916,121.99094891548157
9,0.42268674105405807,0.40003178763389585,0.677662193775177,122.556560754776
10,0.412450815781951,0.4035763597488403,0.6739554405212402,121.87329125404358
11,0.40929953575134276,0.40871604669094086,0.6710794568061829,121.76733565330505
12,0.398998000882566,0.40654699003696443,0.6690261363983154,122.1388487815857
13,0.3943673926740885,0.37348803102970124,0.6979132890701294,121.94076561927795
14,0.38817173084616663,0.37870601201057436,0.6918045878410339,121.54832720756531
15,0.38424630647897723,0.3820678305625915,0.691067636013031,122.12186789512634
16,0.3803918400555849,0.3730612293481827,0.6979579329490662,127.39484643936157
17,0.3764541912972927,0.3603605440855026,0.7070317268371582,121.73878145217896
18,0.3718110799640417,0.36685661220550536,0.7020009756088257,122.63307547569275
19,0.37226122372597453,0.3603447570800781,0.7076993584632874,122.24133086204529
20,0.3680394431129098,0.35743350052833556,0.7104529738426208,122.91490530967712
21,0.3644484761208296,0.3770683275461197,0.6962007880210876,122.75737166404724
22,0.35910808907449243,0.36844991171360014,0.7025007009506226,122.45185327529907
23,0.3580559949427843,0.3580825259685516,0.7088109254837036,122.0895574092865
24,0.3548414401784539,0.3474798220396042,0.7189885377883911,122.59036612510681
25,0.35157499861717223,0.3619477216005325,0.7075343132019043,123.12296271324158
26,0.3513823425322771,0.3529624296426773,0.7128219604492188,122.4848804473877
27,0.3511814866065979,0.34653726196289064,0.7181777358055115,124.56162738800049
28,0.34644382969290016,0.33963469362258913,0.7247094511985779,122.24728727340698
29,0.3434967415332794,0.3564253284931183,0.7093807458877563,122.33320188522339
30,0.34284165013581513,0.3546162635087967,0.7141315340995789,123.1395845413208
31,0.3417601862996817,0.34619519221782685,0.7213423252105713,122.38504219055176
32,0.3394650070592761,0.3401235959529877,0.7245156168937683,122.43329858779907
33,0.3389884608462453,0.338228413105011,0.726504385471344,122.2369704246521
34,0.3376850941479206,0.34578478932380674,0.7198618054389954,122.05049753189087
35,0.3379420065283775,0.3352178888320923,0.7307131290435791,123.06167006492615
36,0.3326215238720179,0.33795154571533204,0.7274377346038818,123.63344621658325
37,0.3317919096201658,0.34245890474319457,0.72225022315979,121.7983558177948
38,0.33077961422502994,0.3369231023788452,0.7287693023681641,122.38047337532043
39,0.33338488375395536,0.33260497081279755,0.7301240563392639,122.25690054893494
40,0.32953859235346317,0.3337993323802948,0.7299696207046509,122.00718021392822
41,0.3278331589847803,0.3403289333581924,0.7240726947784424,122.41717982292175
42,0.326056703209877,0.3348788051605225,0.7285976409912109,122.32078695297241
43,0.3237124238535762,0.32622963988780973,0.7367576956748962,121.90139627456665
44,0.3233343647271395,0.32945420491695404,0.7330622673034668,122.59761381149292
45,0.3220042922794819,0.33417528915405276,0.7297300100326538,122.61528205871582
46,0.32012505442649125,0.3310866357088089,0.7314544916152954,123.01632475852966
47,0.32404243376106023,0.34042423605918887,0.7260491847991943,122.20667099952698
48,0.31803830349445344,0.33031691193580626,0.7319571375846863,122.26002025604248
