Epoch,Train Loss,Val Loss,Dice Score,Time (s)
1,0.4858217747211456,1.4612051343917847,0.22694669663906097,122.64969253540039
2,0.3097268717586994,1.0910931482315063,0.21002362668514252,49.82045650482178
3,0.2555293745100498,0.966496814250946,0.23628325760364532,49.9815788269043
4,0.23059008312225343,0.8644069929122925,0.3463471531867981,50.122472047805786
5,0.20370178471505643,0.7489826550483704,0.4878169000148773,49.980570793151855
6,0.1783920052945614,0.6591348237991334,0.5497046113014221,50.07845211029053
7,0.1605979847535491,0.6204686546325684,0.5717456340789795,50.09908938407898
8,0.14557699237018823,0.5407833404541016,0.621291995048523,50.0462691783905
9,0.13377413761243223,0.5106216588020325,0.6301582455635071,50.012056827545166
10,0.12471850674971938,0.47639442145824434,0.6475498080253601,49.95238018035889
11,0.11985015178099274,0.46174320006370545,0.6510919332504272,50.22842192649841
12,0.1139345134422183,0.4255282142162323,0.674100935459137,49.98991870880127
13,0.10959311819076538,0.4200210641622543,0.6726283431053162,50.039968967437744
14,0.10701840749755502,0.4064124411344528,0.6800436973571777,50.15968632698059
15,0.10445560892298818,0.4017607579231262,0.6810212731361389,49.952531576156616
16,0.10231811786070466,0.4021197361946106,0.6839131116867065,50.05475735664368
17,0.10021846334263683,0.38654627990722656,0.6899850964546204,49.75096130371094
18,0.09981711374223232,0.3930147504806519,0.6863154768943787,50.05256104469299
19,0.09855680207535625,0.3843944469690323,0.6909711956977844,50.114829301834106
20,0.09725565968081355,0.3742811577320099,0.6991246938705444,49.78966665267944
21,0.09596262069046498,0.3800438710451126,0.6933671832084656,49.94219398498535
22,0.0953695481531322,0.37458439588546755,0.6990441679954529,50.01323127746582
23,0.09401247859746217,0.36917291152477266,0.7013412714004517,50.01617646217346
24,0.09354462633840739,0.36632934617996216,0.7027063965797424,50.15222454071045
25,0.0926760044861585,0.3715035847425461,0.7002238631248474,49.761234521865845
26,0.09195278029516339,0.36284399998188016,0.7061628699302673,49.980839014053345
27,0.09130991104058922,0.37148151683807373,0.6957095861434937,49.779560804367065
28,0.09094637473486364,0.36938276267051695,0.7022842764854431,49.81959247589111
29,0.0901810632608831,0.35540810799598693,0.7111244797706604,49.890308141708374
30,0.09000847276672722,0.35275756204128267,0.7143204808235168,49.91049098968506
31,0.08890818096138536,0.35968300580978396,0.7073107957839966,49.931108713150024
32,0.08805029922351242,0.34976423645019533,0.7158010005950928,49.95609903335571
33,0.0881323659773916,0.36385226392745973,0.7047469615936279,49.831358432769775
34,0.08751666910201311,0.365306233048439,0.7019478678703308,49.960320234298706
35,0.08711385810002685,0.35919299626350404,0.7103814482688904,50.03700137138367
36,0.0866555103044957,0.3463111039400101,0.7198953628540039,50.123597383499146
37,0.08598799401335418,0.3491687068939209,0.7163388133049011,49.8078293800354
38,0.08594092717766762,0.37729209077358244,0.6939365267753601,50.008955001831055
39,0.08594932893291116,0.35858253300189974,0.7095473408699036,50.01673197746277
40,0.08576862447150052,0.34744313287734985,0.7202657461166382,49.95100021362305
41,0.08628977983444928,0.3424389270544052,0.722593367099762,49.87227940559387
42,0.08420391303487122,0.34653673183918,0.7198594808578491,49.67823004722595
43,0.08325639410503209,0.344344655752182,0.7215569019317627,50.0827853679657
44,0.08305294536426663,0.34882747769355776,0.7165045142173767,49.93519377708435
45,0.08310180139169097,0.3462803725004196,0.718748927116394,50.02274012565613
46,0.08272189248166978,0.33805563402175903,0.7267053127288818,49.94306802749634
47,0.08256232800334692,0.33883643186092377,0.7262173891067505,49.92168998718262
48,0.08198001499474049,0.34695074486732486,0.720289945602417,50.03515386581421
49,0.08231751045398414,0.33770016503334044,0.7262758612632751,49.86706280708313
50,0.08123471882008017,0.3346425156593323,0.729430079460144,49.909844160079956
51,0.0807163152396679,0.3498978673219681,0.7185214161872864,49.84375071525574
52,0.08117995500564575,0.34191494405269623,0.7235779762268066,49.920666456222534
53,0.08027545450255275,0.33611493968963624,0.7281191945075989,50.07203984260559
54,0.08141416064836085,0.3374505703449249,0.7276654839515686,49.75361466407776
55,0.0797034485694021,0.331961203455925,0.7313015460968018,49.79141807556152
56,0.08012711009755731,0.3502496634721756,0.7168352007865906,49.83360457420349
57,0.07944683696329594,0.33439094030857086,0.7286831140518188,50.04361820220947
58,0.0793267812654376,0.3333857809305191,0.7296262383460999,49.812156438827515
59,0.07813673269189894,0.3535886958837509,0.7153988480567932,49.8844940662384
60,0.07879303808696568,0.34574865460395815,0.7221936583518982,50.023658990859985
61,0.07928362786024809,0.33360018944740294,0.7310211062431335,49.98529887199402
62,0.07878676051646472,0.34832575607299804,0.7191470861434937,50.079458713531494
63,0.078263568373397,0.3272870726585388,0.7379340529441833,49.877580642700195
64,0.07804619449563324,0.3347491103410721,0.7306092381477356,49.795602321624756
65,0.07766180811077357,0.32859531152248384,0.7356749176979065,50.047008991241455
66,0.07654615718312562,0.33461975383758547,0.7295976877212524,49.89486837387085
67,0.0772070839498192,0.3329473292827606,0.731877326965332,50.009676456451416
68,0.07729278087802231,0.3316739113330841,0.7332106828689575,49.68518805503845
69,0.07614509885758161,0.3220065302848816,0.7402929067611694,49.809470891952515
70,0.07644379497691989,0.3297419344782829,0.7343401908874512,49.85783004760742
71,0.07634676106646657,0.3279197825193405,0.7358588576316833,49.78786873817444
72,0.07594471385516226,0.3297951387166977,0.7335618734359741,49.95679044723511
73,0.07569623172655701,0.31957594203948975,0.7448697090148926,49.89450430870056
74,0.07527242189832031,0.32905447739362714,0.7342302203178406,50.01612591743469
75,0.07479476917721331,0.32676537764072416,0.7363706231117249,49.92747092247009
76,0.07529579346813262,0.3279794476032257,0.7363444566726685,49.723071813583374
77,0.07505215648375452,0.32846178805828097,0.7352851033210754,50.12053728103638
78,0.07428885008580982,0.3269630774259567,0.7357462048530579,49.95084762573242
79,0.07435014862753452,0.3216944554448128,0.74111407995224,49.75981855392456
80,0.0742573235668242,0.3248077799081802,0.7373106479644775,49.84600353240967
81,0.07353053028695285,0.32518751502037047,0.7364596128463745,49.79536819458008
82,0.07360572794266045,0.3212233493924141,0.7409138083457947,49.95551657676697
83,0.07342283597961068,0.32234919929504396,0.7406249046325684,49.84476685523987
84,0.07409258748218417,0.32364906215667727,0.7416741251945496,49.871352195739746
85,0.07290896481089294,0.3205171405076981,0.7429476380348206,49.92274355888367
86,0.0727727853283286,0.3380439926981926,0.7263219952583313,49.76684617996216
87,0.07312921108677983,0.32172742331027987,0.7414873242378235,49.98102378845215
88,0.07216569535806774,0.32220499801635744,0.7403164505958557,49.88808488845825
89,0.07226430287025869,0.31911292600631713,0.7435109615325928,50.07168483734131
90,0.0719911669716239,0.32371091389656065,0.7393249273300171,50.01837420463562
91,0.07191943908296526,0.331238489985466,0.732162594795227,51.068822383880615
92,0.07206320106796921,0.3244747706055641,0.7386096715927124,50.08529806137085
93,0.07145415392145514,0.3263397896289825,0.7370280623435974,49.63506460189819
94,0.0717018015049398,0.3217147641777992,0.7417603731155396,50.0005304813385
95,0.07135933641903103,0.3204011950492859,0.7411081194877625,49.798396587371826
96,0.0715425161588937,0.3180535259246826,0.7438104748725891,49.870261430740356
97,0.07102877235226333,0.324202574968338,0.7393547296524048,49.90084791183472
98,0.07049306106567382,0.3188488762974739,0.7431897521018982,49.823073625564575
99,0.07121614381112158,0.3199864504337311,0.7438323497772217,49.90292930603027
100,0.07086430754326284,0.32087601721286774,0.7425617575645447,49.784600496292114
101,0.0704966452587396,0.32126897692680356,0.742596447467804,49.91435933113098
102,0.07017247773148119,0.3231310845017433,0.7403799891471863,49.74984669685364
103,0.06981770549342037,0.3227465250492096,0.7405979037284851,49.702970027923584
104,0.06991735269129276,0.3221436458826065,0.7409451007843018,49.986151456832886
105,0.06985116121545434,0.3181995515823364,0.7454917430877686,49.71819353103638
106,0.06954271143302321,0.3173458171486855,0.7458422780036926,49.95304322242737
107,0.06925914981216193,0.32010273110866544,0.742971658706665,49.78476524353027
108,0.06960645271651447,0.32621927237510684,0.7378163933753967,50.00733184814453
109,0.06910790767334402,0.32152842473983767,0.7410719990730286,49.866140842437744
110,0.06860827821679413,0.32631393474340437,0.737537145614624,49.88597631454468
111,0.06896672978438437,0.3231315702199936,0.7403616905212402,50.04018425941467
112,0.0685129032433033,0.318518388569355,0.7439628839492798,49.78829789161682
113,0.06822753648087382,0.3218862556219101,0.7413811087608337,49.844338178634644
114,0.06844505068473518,0.32062113445997237,0.7432535290718079,49.84281325340271
115,0.0684354108273983,0.3165766318440437,0.7459951043128967,49.97367835044861
116,0.06827746846154333,0.3181429022550583,0.7450193762779236,49.85542678833008
117,0.0677675684131682,0.3189844675064087,0.7438008189201355,49.689029932022095
118,0.06762068154104053,0.3182928309440613,0.7449365854263306,49.91629981994629
119,0.06790980311855674,0.31630801731348035,0.7454676032066345,49.675616979599
120,0.06805016143061221,0.31884438675642013,0.7439751029014587,49.999032735824585
121,0.0674276731275022,0.3147953228354454,0.7474832534790039,49.82874345779419
122,0.06728788916766644,0.3212186403274536,0.7425248622894287,50.134323835372925
123,0.06746941111795604,0.31789511317014696,0.7454100251197815,49.91128373146057
124,0.06681576925888658,0.31579412549734115,0.7474226355552673,49.71444272994995
125,0.06673991754464804,0.3177784653306007,0.7452653646469116,49.80961513519287
126,0.06693738327175379,0.31930519437789917,0.7441509962081909,49.67314100265503
127,0.0665550137348473,0.31616047549247744,0.7475201487541199,49.92781329154968
128,0.06639898041449487,0.3171513932943344,0.7453891634941101,49.65452027320862
129,0.06627181175351143,0.3174727535843849,0.7454802393913269,49.73836898803711
130,0.06633637882396579,0.31635149002075197,0.7472108006477356,49.84898281097412
131,0.06585390444286168,0.3222818278074265,0.742249608039856,49.808194637298584
132,0.06614518253691494,0.318731220304966,0.7440727353096008,49.8911612033844
133,0.0656915630865842,0.31809879148006437,0.7447690367698669,49.741554737091064
134,0.06581271932646632,0.31643581199646,0.7464505434036255,49.780728340148926
135,0.06541034156270326,0.31535777550935745,0.7469863295555115,49.84819173812866
136,0.06604997270181776,0.31969147104024886,0.7441703081130981,49.74145030975342
137,0.06574323499575258,0.31754310071468356,0.7458676695823669,49.84928250312805
138,0.06538310570456088,0.3188596186041832,0.744674563407898,49.63997459411621
139,0.06521773758716881,0.31653278797864914,0.7469398379325867,52.62703847885132
140,0.06506404285877943,0.31526780033111573,0.7476475834846497,49.937583446502686
141,0.06499143066070974,0.31753144270181655,0.7463575601577759,49.632296323776245
142,0.0646184175349772,0.3170612455606461,0.7467775940895081,49.80136299133301
143,0.06481865234300495,0.3157772349119186,0.747467041015625,49.77126479148865
144,0.06476914147473872,0.3155694628953934,0.7475959658622742,49.963521242141724
145,0.06439093690551817,0.31661333501338956,0.746904730796814,49.75663614273071
146,0.06465645258128642,0.31896529483795166,0.7449792623519897,49.67925024032593
147,0.06427595202438534,0.315770892560482,0.7473655939102173,49.85397672653198
148,0.06430145012028515,0.31553969091176987,0.7473552227020264,49.663788080215454
149,0.06417036004923284,0.3168353636264801,0.7458690404891968,50.019174337387085
150,0.06419450079277157,0.31581308513879774,0.7475723624229431,49.84604048728943
151,0.0638723196964711,0.31514085906744005,0.7477148175239563,49.75419282913208
152,0.06406818106397986,0.31705523186922074,0.746226966381073,49.89366841316223
