Epoch,Train Loss,Val Loss,Dice Score,Time (s)
1,1.040955827653408,0.715217619895935,0.5508703589439392,1784.5599093437195
2,0.6432671468257904,0.5542712322473526,0.5862946510314941,1977.4808831214905
3,0.5316207288950682,0.4894177505970001,0.6088625192642212,1591.5073807239532
4,0.48982189857959746,0.45724124217033385,0.629162609577179,1491.5280034542084
5,0.4713758774548769,0.45729335451126096,0.6263797283172607,1509.4056634902954
6,0.4556321524083614,0.4540251351594925,0.6299033761024475,1495.0940103530884
7,0.44952088192105294,0.43222290563583377,0.6463111639022827,1496.5388751029968
8,0.4380082120448351,0.4270861243009567,0.6507332921028137,1723.3323760032654
9,0.42875403505563736,0.40586779832839964,0.6699025630950928,1501.6336143016815
10,0.41760857629030945,0.4057995684146881,0.6704844832420349,1693.3554956912994
11,0.4111019572168589,0.4229748777151108,0.655644416809082,1494.573551416397
12,0.4067307406142354,0.3968179049491882,0.6775211095809937,1496.4758870601654
13,0.4007446036338806,0.3987949002981186,0.6750912070274353,1491.413088798523
14,0.39460507975518705,0.39652345156669616,0.6785861849784851,1499.6615471839905
15,0.39487546087801456,0.3954947075843811,0.6784610748291016,1485.6756732463837
16,0.39030380016565325,0.4061357901096344,0.6698020100593567,1710.7087337970734
17,0.38825373999774454,0.37811567342281344,0.6936861276626587,1516.346539735794
18,0.38146051461994646,0.383199426651001,0.689367413520813,1734.9006478786469
19,0.37879489739984273,0.36698425018787384,0.7024788856506348,1508.0752365589142
20,0.37352555990964176,0.3794352375268936,0.6919686198234558,1507.1659634113312
21,0.37374650200456383,0.3655939309000969,0.7042067646980286,1499.8936512470245
22,0.3702196104153991,0.3760973137617111,0.6958301067352295,1484.988692522049
23,0.3679650866761804,0.37637823915481566,0.6930536031723022,1512.0966036319733
24,0.36515214912593363,0.3703716019392014,0.6995588541030884,1733.4050660133362
25,0.3642061740309,0.3650994362831116,0.7053340077400208,1512.0168602466583
26,0.36080071499943733,0.36207012546062467,0.7063986659049988,1703.1118896007538
27,0.35752532840520146,0.3699096519947052,0.7024747729301453,1508.3071913719177
28,0.3565930233746767,0.362255650639534,0.706496000289917,1502.8732199668884
29,0.35779766318947076,0.3754420035481453,0.6947142481803894,1693.546573638916
30,0.35205180002748965,0.3656431035995483,0.704984724521637,1757.7794749736786
31,0.35244870752841234,0.34904517310857774,0.7172690629959106,1891.118756532669
32,0.34639875251799823,0.35235604059696196,0.7157754898071289,1948.9799337387085
33,0.3505642534121871,0.3660876307487488,0.7034931778907776,1890.370195388794
34,0.3455993603467941,0.3510408869981766,0.7157664895057678,2036.4232115745544
35,0.34673950173705814,0.3735285462141037,0.6979725360870361,1555.0427448749542
36,0.34570884566009047,0.35195768702030183,0.7155420184135437,1536.3005893230438
37,0.3455853448808193,0.3575941268205643,0.7105903029441833,1525.6858155727386
38,0.34110923133045434,0.36053792548179625,0.7084760069847107,1523.53622508049
39,0.3406570648252964,0.3594916316270828,0.7090243101119995,1525.0314190387726
40,0.33813131318986417,0.3643861879110336,0.7048180103302002,1750.6729655265808
